WriterID,Category,Sub-Category,QAID,Article Date,WS Name,Word Count,FSN,Introduction,Product Theme,Flow of Article,Explain Features [in simple terms],Practical Application of Features,Neutral Content,USP,Priority of Features,Sentence Construction,Sub-verb agreement,Missing/ additional/ repeated words,Spelling/ Typo,Punctuation,Formatting Errors,Keyword Variation,Keyword Density,Plagiarism,Mismatch in Specs,CFM Quality,GSEO Quality,Overall Quality,Fatals Count,Non Fatals Count,Introduction,Product Theme,Flow of Article,Explain Features [in simple terms],Practical Application of Features,Neutral Content,USP,Priority of Features,Sentence Construction,Sub-verb agreement,Missing/ additional/ repeated words,Spelling/Typo,Punctuation,Formatting Errors,Keyword Variation,Keyword Density,Plagiarism,Mismatch in Specs,AuditCount
61904,Home Furnishing,Home Furnishing,21031,2015-02-24,"Looms of India Flower Print Abstract Double Blanket (Mink, Blue)",85,BLAEFKHKGHHWHKFG,9.375,9.375,9.375,9.375,9.375,8.75,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61949,Sports & Fitness,Sports & Fitness,21031,2015-02-24,"Tennex Cricket Tennis Light Cricket Ball - Size: Standard, Diameter: 6 cm (Pack of 6, Yellow) ",75,BALDYGZGURDJHKGF,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61949,Sports & Fitness,Sports & Fitness,21031,2015-02-24,"BLT Superb (Multicolor, Kit Bag) ",94,SPBDZ6X7ZVGQSXJB,9.375,9.375,9.375,9.375,8.75,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61949,Sports & Fitness,Sports & Fitness,21031,2015-02-24,"Li-Ning Mark X 800 (Pack Of 6) Nylon Shuttle - White, Yellow (Medium, 77, Pack of 6) ",96,STLDXNMKU3KDSAJT,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61949,Sports & Fitness,Sports & Fitness,21031,2015-02-24,"Li-Ning Champ Feather Shuttle - White (Medium, 76, Pack of 12)",65,STLDZC9YRPHHMGKV,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61949,Sports & Fitness,Sports & Fitness,21031,2015-02-24,"Vissco Contoured Sacro Lumbar Belt Back Support (L, Beige)",85,SUPDWRYZFCMVMZWN,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61949,Sports & Fitness,Sports & Fitness,21031,2015-02-24,SUPER-AK Plastic Stand Push-up Bar ,102,BAAE2ZP5SSVYJ3PM,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61949,Sports & Fitness,Sports & Fitness,21031,2015-02-24,"Sakay Sky 4004 Volleyball - Size: 4, Diameter: 20 cm (Pack of 1, Multicolor)",89,BALDYFTFV7C7YEBN,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61949,Sports & Fitness,Sports & Fitness,21031,2015-02-24,"SF Bouncer Leather Cricket Ball - Size: 5.1/2, Diameter: 1.5 cm (Pack of 12, White)",83,BALEY9PEZG6DJPZY,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61949,Sports & Fitness,Sports & Fitness,21031,2015-02-24,"LP Support Latex Fitness Resistance Band (Green, Pack of 1)",62,FNBDV7HY2RMRFUGQ,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62182,Books,Books,76749,2015-02-24,Internet Marketing (Paperback),147,9788122312850,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,1.25,2.5,2.5,5,No,No,No,95.00%,95.00%,95.00%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62182,Books,Books,76749,2015-02-24,Core Java for Beginners (English) 2nd Edition (Paperback),108,9788125950837,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62182,Books,Books,76749,2015-02-24,Manual of Oral Histology & Oral Pathology: Colour Atlas and Text (English) 1st Edition (Paperback),163,9788123912905,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,1.25,1.25,2.5,2.5,5,No,No,No,95.00%,90.00%,93.75%,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62509,RPD,Watch,75802,2015-02-24,Sonata Superfibre Digital Watch - For Men,183,WATDA5ZAGZFRJDWP,10,9.625,9.625,9.625,9.625,9.375,10,5,5,5,2.5,2.5,1.25,2.5,5,No,No,No,97.17%,95.00%,96.63%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62509,RPD,P&H Care Electronics,75802,2015-02-24,Wella System Professional Repair Mask for Damaged Hair,238,HTTE45SM3VHCW2DB,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62509,RPD,Watch,75802,2015-02-24,Titan Raga Analog Watch - For Women,119,WATDE8JAMXFQH2KS,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
72062,Books,Books,54660,2015-02-24,Ross Poldark (English),177,9781447281528,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,1.25,2.5,2.5,2.5,5,No,No,No,95.00%,95.00%,95.00%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
72062,Books,Books,54660,2015-02-24,Demelza (English),184,9781447281535,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
72062,Books,Books,54660,2015-02-24,Welcome Home : Two Families. Divided by War. United by Love. (English),242,9781447237259,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
72062,Books,Books,54660,2015-02-24,You Cant Have My Daughter : A True Story of a Mother's Fight to Save Her Daughter from Sex Traffickers. (English),172,9781447270850,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
72062,Books,Books,54660,2015-02-24,Guns of the Dawn : The First Casualty is Always the Truth (English),239,9780230770034,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
72062,Books,Books,54660,2015-02-24,The Rithmatist (English),242,9781447266150,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
72062,Books,Books,54660,2015-02-24,ESSENCE OF BHAGAVAD GITA (English),244,9798189430091,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,0,2.5,2.5,5,No,No,No,95.00%,90.00%,93.75%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
72062,Books,Books,54660,2015-02-24,DEFEAT INSOMNIA (English),217,9788131908648,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
72062,Books,Books,54660,2015-02-24,THE ULTIMATE LIFE,262,9788183223829,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,1.25,2.5,2.5,2.5,5,No,No,No,95.00%,95.00%,95.00%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
72062,Books,Books,54660,2015-02-24,Change Your Life In Seven Days (English),227,9780593066614,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
72062,Books,Books,54660,2015-02-24,A Journey to the Centre of the Earth (English),321,9788129101464,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
72062,Books,Books,54660,2015-02-24,Hidden: Number 10 in series (English),179,9781905654895,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
72062,Books,Books,54660,2015-02-24,Drawing Anatomy: An Artists' Guide to the Human Figure (English),208,9781848379794,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
72187,RPD,P&H Care Electronics,55502,2015-02-24,Philips HP4940 Hair Dryer,239,HDRCZZYM7VRZQPYD,9.375,10,10,10,10,10,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,99.17%,100.00%,99.38%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
73343,Home Furnishing,Home Furnishing,76749,2015-02-24,"TT Door Curtain (Pack of 1, 82 inch/210 cm in Height, Purple)",111,CRNDZVJ5PTAFDBWF,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
73343,Home Furnishing,Home Furnishing,76749,2015-02-24,Varmora Plastic Dustbin (Red),111,DUBDYZ94PX7VV69P,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,1.25,2.5,2.5,5,No,No,No,94.17%,95.00%,94.38%,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
73343,Home Furnishing,Home Furnishing,76749,2015-02-24,StyBuzz Painted House 2 Analog Wall Clock (Multi Color),92,WCKEYZ3EJDZFYWNN,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
73343,Home Furnishing,Home Furnishing,76749,2015-02-24,"Katwa Clasic Crosia Lace Vinyl Dining Table Cover (Peach, Pack of 1)",91,TCVDYZ6HK9GGMSW5,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,1.25,2.5,2.5,2.5,5,No,No,No,95.00%,95.00%,95.00%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
73343,Home Furnishing,Home Furnishing,76749,2015-02-24,"Buono Casa DPCM43 (White, Pack of 6)",94,CNSDYMW7QRKMHHMU,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,1.25,2.5,2.5,5,No,No,No,95.00%,95.00%,95.00%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
73343,Home Furnishing,Home Furnishing,76749,2015-02-24,"eCraftIndia Papier-Mache Kalash Analog Wall Clock (Yellow, Red)",75,WCKDZWEE7RXBVAWA,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
73858,Home Furnishing,Home Furnishing,54660,2015-02-24,Home Candy Cotton Geometric Double Bedsheet,111,BDSDYHUJETZ8Z7HX,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,1.25,2.5,2.5,5,No,No,No,95.00%,95.00%,95.00%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
73858,Home Furnishing,Home Furnishing,54660,2015-02-24,Speaking Frames - Be Happy Photographic Paper,92,POSDUS954GGGH93Q,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,1.25,2.5,5,No,No,No,95.00%,95.00%,95.00%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
73858,Home Furnishing,Home Furnishing,54660,2015-02-24,Homefab India AC Floral Double Blanket,88,BLADYGCGPCN6QYXW,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
73858,Home Furnishing,Home Furnishing,54660,2015-02-24,All Time - 850 ml Plastic Food Container,106,CNTE2DFVAPVMAWCN,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,2.5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,90.00%,93.75%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
73858,Home Furnishing,Home Furnishing,54660,2015-02-24,Keep Calm and Love Cricket Paper Print,93,POSDHZC5EBZ3BEBT,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
73858,Home Furnishing,Home Furnishing,54660,2015-02-24,Sunrise 7519 Indoor Water Fountain,102,WFTEYTZZMAUGCFFG,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
74839,Home Hardlines,Home Hardlines,76749,2015-02-24,"Godrej Sherlock 50 mm -Carton Lock (Gold, Silver)",130,LOCDZMHZRZFBYBTQ,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
74839,Home Furnishing,Home Furnishing,76749,2015-02-24,Frames Table Photo Frame - Coral 21 - (5 x 7) inch,107,PHFDTXXDPKGDM77V,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,0,2.5,2.5,5,No,No,No,95.00%,90.00%,93.75%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
74839,Home Furnishing,Home Furnishing,76749,2015-02-24,Jaipur Raga Hand Block Print Floral Double Blanket (Maroon),101,BLAEYMFBPMFDPYZP,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
74839,Home Furnishing,Home Furnishing,76749,2015-02-24,"Fourwalls 24 cm Assorted Artificial Plant (Green, Pack of 1)",140,ARPEY9PEGZVGYGGZ,9.375,9.375,9.375,9.375,9.375,9.375,10,5,2.5,5,1.25,2.5,2.5,2.5,5,No,No,No,95.00%,85.00%,92.50%,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
74839,Home Hardlines,Home Hardlines,76749,2015-02-24,Gromo High Quality Plastic Sports Design 800 ml Bottle (Pink),143,BOTDZBH3SNFAFJKK,9.625,9.375,9.375,9.625,9.625,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,96.00%,100.00%,97.00%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
74839,Home Furnishing,Home Furnishing,76749,2015-02-24,"Snuggle Leopard Print Styled Printed Double Blanket (Mink, Multicolor)",145,BLAEYGH5M8R2ZWRH,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,1.25,2.5,2.5,5,No,No,No,95.00%,95.00%,95.00%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
74839,Home Furnishing,Home Furnishing,76749,2015-02-24,Stylistry Polycotton Floral Double Bedsheet (Multicolor),108,BDSEYTXCRSPQZHJ4,9.625,10,9.375,9.625,10,10,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,98.17%,100.00%,98.63%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
75026,SEO,SEO Small,21031,2015-02-24,GC watches,259,SEO ,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
75026,SEO,SEO Small,21031,2015-02-24,Earnshaw watches,257,SEO,9.625,9.375,9.625,9.625,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,96.00%,100.00%,97.00%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
75028,Home Hardlines,Home Hardlines,76749,2015-02-24,Bharat Pack of 24 Dinner Set (Stainless Steel),126,DNSEFKCFFUQJZFMA,9.625,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.33%,100.00%,96.50%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
75028,Home Furnishing,Home Furnishing,76749,2015-02-24,"FABUTEX 100% Polyester Window Curtain (Pack of 1, 59 inch/150 cm in Height, Maroon)",94,CRNEYHP4ZMT36HGM,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
75028,Home Furnishing,Home Furnishing,76749,2015-02-24,Salona Bichona Gulmohar Diwan Set (Pack of 8),148,DSTEFMU3RHFS6ABF,9.375,9.625,9.375,9.625,9.625,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,96.00%,100.00%,97.00%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
75028,Home Furnishing,Home Furnishing,76749,2015-02-24,Heritagefabs Desire Diwan Set (Pack of 6),125,DSTEYCA2GM3F775G,9.375,9.375,9.375,9.375,9.375,9.375,10,5,2.5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,90.00%,93.75%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
75028,Home Furnishing,Home Furnishing,76749,2015-02-24,Design O Vista Analog Wall Clock (Multicolor),120,WCKDYYYYG5HPV8WH,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76750,Health & Beauty,Beauty and Personal Care,21031,2015-02-24,Coloressence Mesmerising Lip Color 4 g (Back to Basics - 45) ,97,LSKDAWQGRXMUXJCZ,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76750,Health & Beauty,Beauty and Personal Care,21031,2015-02-24,Deborah Lipliner (7) ,81,LLIDYZ55RMRZNQVY,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76750,Health & Beauty,Beauty and Personal Care,21031,2015-02-24,Deborah Milano Kajal Pencil (Shade - 104),86,KJLD96JHGJGJFVY6,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76750,Health & Beauty,Beauty and Personal Care,21031,2015-02-24,Deborah Milano Kajal Pencil 0.4 g (Beige - 127) ,85,KJLDYP9VVEZRTAMQ,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76750,Health & Beauty,Beauty and Personal Care,21031,2015-02-24,Wild Ferns Lanolin Lip Care with SPF-15 (12 ml) ,92,LPBDGZM2T5NZWMEC,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76750,Health & Beauty,Beauty and Personal Care,21031,2015-02-24,Nivea Fruity Shine Strawberry Lip Balm with Offer (4.8 g),97,LPBDZQZ9ZSKE4VNH,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76750,Health & Beauty,Beauty and Personal Care,21031,2015-02-24,Colorbar Quick Finish Nail Lacquer 9 ml (Bubbly) ,80,NLPDVZHTTYR9SVYZ,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76750,Health & Beauty,Beauty and Personal Care,21031,2015-02-24,"Kiaana 100% Cotton (2 Face Towels, Blue)",93,BTWDQJQPVHG5KAQK,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76750,Health & Beauty,Beauty and Personal Care,21031,2015-02-24,"Trident 100% Cotton Hand Towel (2 Hand Towels, Brown)",104,BTWDW3Z88G5G8HS4,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76750,Health & Beauty,Beauty and Personal Care,21031,2015-02-24,Colorbar Quick Finish Nail Lacquer 9 ml (Theme for a Dream) ,108,NLPDVZHTGWYRBHT6,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76751,Home Furnishing,Home Furnishing,54660,2015-02-24,JB Collections Jhaveri 700 ml Bottle,121,BOTEYYWF5N3GTK9Y,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76751,Home Furnishing,Home Furnishing,54660,2015-02-24,StonKraft Cotton Medium Prayer Mat,132,MATDYNWSAYFCPZQH,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
