BU,Super Category,Category,SubCategory,Vertical,Source,Description Type,Revision Date,Target
Lifestyle,LifestyleAccessory,BeautyAccessory,Makeup,Makeup,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,BeautyAccessory,Makeup,Body,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,BeautyAccessory,Makeup,Eye,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,BeautyAccessory,Makeup,Face,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,BeautyAccessory,Makeup,Lip,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,BeautyAccessory,Makeup,MakeupAccessory,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,BeautyAccessory,Makeup,MakeupKit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,BeautyAccessory,Makeup,MakeupRemover,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,BeautyAccessory,Makeup,Nail,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,BeautyAccessory,Makeup,Sindoor,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,BeautyAccessory,Makeup,VanityBox,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,BeautyAccessory,Makeup,Bindi,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,MaternityCare,BreastNippleCare,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,MaternityCare,MaternityBelt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,MaternityCare,MaternityCare,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensClothing,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensMuffler,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensTie,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensScarf,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensSock,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensCap,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensPocketSquare,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensGloves,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensShawls,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensMitten,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensBandana,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensComboSet,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensFabric,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensCargo,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensShort,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensJean,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensThreeFourth,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensKurta,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensPyjama,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensSherwani,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensDhoti,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensTurban,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensLungi,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensShirt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensTrouser,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensBlazer,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensSuit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensWaistcoat,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensVest,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensBrief,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensBoxer,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensThermal,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensNightSuit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensGown,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensTrunk,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensSweater,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensSweatshirt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensJacket,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensCardigan,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensPullover,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensRaincoat,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensWindcheater,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensTrackPant,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensTrackTop,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensTrackSuit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensTight,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensWristband,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensBelt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensWallet,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensHandkerchief,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MensCufflink,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MenCasualShirt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MenCargoShortAndThreeFourth,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MenWinterwearSeasonalwear,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MenInnerwearSleepwear,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MenEthnicwear,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MenAccessory,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MenEthincSet,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,MenClothing,MenClothing,MenClothing,MenEthnicwearShirt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Footwear,Footwear,MenFootwear,MenCasualShoe,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Footwear,Footwear,MenFootwear,MenFormalShoe,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Footwear,Footwear,MenFootwear,MenSlipperFlipFlop,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Footwear,Footwear,MenFootwear,MenSandalFloater,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Footwear,Footwear,MenFootwear,MenEthnicShoe,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,MenSportShoe,MenSportShoe,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,MenSportWear,MensSwimsuit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,MenSportWear,MenSportwear,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,MusicalToy,MusicalToy,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,OtherSport,OtherSport,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,OtherSport,Archery,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,OtherSport,Boxing,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,OtherSport,Golf,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,OtherSport,Skating,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,OtherSport,Swimming,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,OutdoorAdventure,CampingHiking,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,OutdoorAdventure,Cycling,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,OutdoorAdventure,Running,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,OutdoorToy,OutdoorToy,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,OutdoorToy,BatteryOperatedOutdoorToy,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,OutdoorToy,NonBatteryOutdoorToy,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,PartySupply,PartySupply,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,PartySupply,Card,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,PartySupply,BalloonDecoration,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,PartySupply,PlateTableware,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,PartySupply,ReturnGiftAccessory,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,Jewellery,PendantLocket,PendantLocket,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,Jewellery,PreciousJewellery,PreciousEarring,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,Jewellery,PreciousJewellery,PreciousMangalsutraTanmaniya,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,Jewellery,PreciousJewellery,PreciousNecklaceChain,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,Jewellery,PreciousJewellery,PreciousNoseRingStud,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,Jewellery,PreciousJewellery,PreciousPendantLocket,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,Jewellery,PreciousJewellery,PreciousAnklet,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,Jewellery,PreciousJewellery,PreciousBangleBraceletArmlet,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,Jewellery,PreciousJewellery,PreciousRing,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,Jewellery,PreciousJewellery,PreciousJewellerySet,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,Jewellery,PreciousJewellery,PreciousAccessory,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,Jewellery,PreciousJewellery,Coin,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,PremiumFragrance,PremiumFragrance,Perfume,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,PremiumFragrance,PremiumFragrance,FragranceGiftSet,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,PuzzleBoardGame,PuzzleBoardGame,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,PuzzleBoardGame,BoardGame,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,PuzzleBoardGame,CardGame,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,PuzzleBoardGame,Puzzle,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,RacquetSport,Badminton,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,RacquetSport,Squash,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,RacquetSport,TableTennis,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,RacquetSport,Tennis,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,RemoteControlToy,RemoteControlToy,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,RolePlayToy,RolePlayToy,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,RolePlayToy,BatteryOperatedRolePlayToy,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,RolePlayToy,NonBatteryRolePlayToy,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,SchoolSupplyToy,SchoolArtSupply,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,SchoolSupplyToy,SchoolCoinBank,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,SchoolSupplyToy,SchoolExaminationPad,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,SchoolSupplyToy,SchoolLunchBox,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,SchoolSupplyToy,SchoolLunchBag,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,SchoolSupplyToy,SchoolSticker,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,SchoolSupplyToy,SchoolUmbrella,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,SchoolSupplyToy,SchoolWaterBottle,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,SchoolSupplyToy,SchoolSchoolSet,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,SchoolSupplyToy,SchoolSchoolBag,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,SchoolSupplyToy,SchoolEraser,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,SchoolSupplyToy,SchoolPencil,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,SchoolSupplyToy,SchoolSharpener,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,SchoolSupplyToy,SchoolPencilBox,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,SchoolSupplyToy,SchoolGeometryBox,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,SpiningPressLaunchToy,SpiningPressLaunchToy,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,SportFitness,SportFitness,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,StuffedToy,StuffedToy,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,StuffedToy,ElectricalStuffedToy,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,Sunglass,Sunglass,Sunglass,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,TeamSport,Basketball,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,TeamSport,Cricket,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,TeamSport,Football,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,TeamSport,Hockey,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,TeamSport,OtherBallSport,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,TeamSport,BaseBall,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,TeamSport,VolleyBall,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,FashionAccessory,TiePin,TiePin,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,Toy,Toy,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,FashionAccessory,TravelAccessory,TravelPouche,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,FashionAccessory,TravelAccessory,TravelOrganizer,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,FashionAccessory,TravelAccessory,TravelToiletKit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,FashionAccessory,TravelAccessory,NeckPillowAndEyeShade,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,FashionAccessory,TravelAccessory,SafetyLockAndStrap,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,FashionAccessory,TravelAccessory,MultiUtilityKnive,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,FashionAccessory,TravelAccessory,WorldwideTravelAdaptor,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,FashionAccessory,TravelAccessory,TravelFlashLight,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,FashionAccessory,TravelAccessory,TravelBottle,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,FashionAccessory,TravelAccessory,TravelShavingKit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,FashionAccessory,TravelDocCardHolder,TravelDocHolder,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,FashionAccessory,TravelDocCardHolder,TravelDocCardHolder,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,FashionAccessory,TravelDocCardHolder,TravelCardHolder,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,VehicleActionToy,ActionFigure,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,VehicleActionToy,BattleToy,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,FashionAccessory,WalletClutch,WalletClutch,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,FashionAccessory,WalletClutch,WalletCardHolder,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,Watch,Watch,Watch,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,Watch,Watch,PocketWatch,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,Watch,Watch,WatchAccessory,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,Watch,Watch,WeatherStation,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,Watch,Watch,BluetoothAccessory,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,WomenClothing,WomenClothing,WomenClothing,WomenClothing,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,WomenClothing,WomenClothing,WomenClothing,WomenJeanShort,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,WomenClothing,WomenClothing,WomenClothing,WomenShirtTopTunic,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,WomenClothing,WomenClothing,WomenClothing,WomenFormalWear,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,WomenClothing,WomenClothing,WomenClothing,WomenPoloTShirt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,WomenClothing,WomenClothing,WomenClothing,WomenEthnicWear,Crowdsourced,Rich Product Description,2015-01-01,0
